id,host_id,latitude,longitude,price,minimum_nights,calculated_host_listings_count,accommodates,bedrooms,bathrooms,beds,security_deposit,cleaning_fee,extra_people,maximum_nights,availability_30,amenities_number,neighbourhood_Bijlmer-Centrum,neighbourhood_Bijlmer-Oost,neighbourhood_Bos en Lommer,neighbourhood_Buitenveldert - Zuidas,neighbourhood_Centrum-Oost,neighbourhood_Centrum-West,neighbourhood_De Aker - Nieuw Sloten,neighbourhood_De Baarsjes - Oud-West,neighbourhood_De Pijp - Rivierenbuurt,neighbourhood_Gaasperdam - Driemond,neighbourhood_Geuzenveld - Slotermeer,neighbourhood_IJburg - Zeeburgereiland,neighbourhood_Noord-Oost,neighbourhood_Noord-West,neighbourhood_Oostelijk Havengebied - Indische Buurt,neighbourhood_Osdorp,neighbourhood_Oud-Noord,neighbourhood_Oud-Oost,neighbourhood_Slotervaart,neighbourhood_Watergraafsmeer,neighbourhood_Westerpark,neighbourhood_Zuid,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_Apartment,property_type_House,property_type_Other,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_60
15543178,100006701,52.35636961036749,4.90083511163391,125,2,1,2,1.0,1.5,1.0,150.0,35.0,0.0,1125,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15543621,100012165,52.3535713236212,4.892971331266831,100,3,1,4,2.0,1.0,2.0,0.0,0.0,0.0,1125,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15544148,28393476,52.354470807253854,4.898635028779782,150,3,1,4,2.0,1.0,2.0,0.0,50.0,0.0,1125,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15544303,100020261,52.37474999586929,4.891584849980866,300,1,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,30,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
15544528,100001151,52.35957097465774,4.862375298558686,45,2,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
15545816,11387138,52.36602300686382,4.932875166638317,100,2,1,2,1.0,1.0,1.0,0.0,39.0,0.0,1125,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15546882,49615720,52.36060068432648,4.976726749373092,92,3,1,3,1.0,1.0,2.0,0.0,0.0,0.0,1125,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15548949,29616074,52.360752816295395,4.8929739198989965,200,2,1,4,2.0,1.0,2.0,0.0,30.0,0.0,6,18,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15555147,99604629,52.3696356725616,4.911569909602681,375,1,1,4,4.0,2.0,4.0,0.0,70.0,0.0,1125,24,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
15556448,21791255,52.377706085341785,4.873100973362969,149,2,1,2,1.0,1.0,1.0,100.0,49.0,0.0,1124,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
15556834,6937185,52.374672966510104,4.838365225642323,125,14,1,4,3.0,1.0,4.0,0.0,0.0,0.0,20,27,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15560235,100191395,52.398986774000775,4.913072794866889,90,4,1,4,2.0,1.5,3.0,200.0,40.0,20.0,1125,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15561199,4277721,52.35669948144558,4.903787149607528,180,2,1,4,2.0,1.0,2.0,0.0,45.0,0.0,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15561871,13882461,52.37701068918909,4.946017542505424,70,7,1,2,0.0,1.0,1.0,250.0,40.0,0.0,21,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15562765,90374943,52.37322949376417,4.870219702110713,155,3,2,3,2.0,1.0,2.0,0.0,40.0,0.0,1125,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
15563308,67623112,52.3642047384826,4.841163867369671,100,2,1,2,1.0,1.0,1.0,250.0,40.0,0.0,1125,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
15563670,100232584,52.3569138166771,5.001723733504668,186,3,1,4,3.0,1.0,4.0,750.0,70.0,25.0,21,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15564496,19094953,52.352611725289755,4.8560402501671565,110,3,3,3,1.0,1.0,3.0,200.0,35.0,40.0,120,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
15564639,100077413,52.37449325557911,4.8852661157366715,70,2,1,2,1.0,1.5,1.0,0.0,20.0,0.0,5,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
15574248,29340861,52.365244770106926,4.8307201017252215,175,3,2,4,2.0,1.5,2.0,100.0,45.0,25.0,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
15575572,15919914,52.368921275817044,4.854468492553875,85,2,2,2,1.0,0.5,1.0,0.0,0.0,0.0,1125,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
15575977,100339571,52.368750356239794,4.875375191706259,270,3,1,3,2.0,1.5,1.0,250.0,30.0,30.0,31,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15577083,3601645,52.4134111203049,4.881525818608912,79,4,1,4,3.0,1.0,3.0,0.0,60.0,0.0,7,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15577359,100346419,52.3683456093993,4.868286897677122,75,2,1,2,2.0,1.0,2.0,0.0,0.0,0.0,10,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15579126,8198264,52.361020824530236,4.863533608009422,140,2,1,2,1.0,2.0,1.0,0.0,40.0,0.0,1125,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15581428,27170337,52.4204313799766,4.894810168377671,229,3,1,4,4.0,1.5,4.0,500.0,70.0,0.0,1125,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15582133,43934776,52.34871926993517,4.866959755368028,200,9,1,3,2.0,1.0,2.0,0.0,50.0,0.0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
15582524,15455272,52.361479818287755,4.867637722070898,220,5,1,4,3.0,1.5,4.0,275.0,60.0,10.0,14,0,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
15588057,11265692,52.353399373792286,4.903597327690034,70,3,2,2,1.0,1.5,1.0,0.0,30.0,10.0,30,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15591889,1656490,52.34874111577966,4.887091844639489,105,2,1,3,2.0,1.0,2.0,100.0,0.0,20.0,14,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
15592066,100460252,52.37818834048582,4.8865107862366886,260,2,1,4,2.0,1.0,3.0,300.0,70.0,0.0,21,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15592215,6993694,52.374605195065676,4.880096364039394,140,14,1,2,1.0,1.0,1.0,0.0,30.0,0.0,1125,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15592311,100462143,52.344849158369115,4.897583880801099,85,2,1,2,1.0,1.0,1.0,150.0,35.0,0.0,1125,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15594816,9590018,52.41293804583319,4.8863777095670216,75,1,2,2,1.0,1.0,1.0,0.0,18.0,0.0,1124,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
15595655,16911797,52.35643101513221,4.851079091494193,145,2,1,2,1.0,1.0,1.0,250.0,50.0,50.0,21,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
15596186,77653945,52.373400547884934,4.8730436482287685,410,2,1,2,1.0,1.0,1.0,100.0,55.0,10.0,365,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
15606540,4185101,52.37715923458649,4.8549418373530795,80,2,1,2,1.0,1.5,1.0,0.0,30.0,0.0,4,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15607821,100621701,52.37473739493797,4.872708938742682,175,2,1,2,1.0,1.0,1.0,100.0,55.0,10.0,365,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
15608721,86901490,52.364853189506064,4.884817940867086,127,2,1,2,1.0,1.5,2.0,250.0,45.0,39.0,14,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15608849,7968025,52.357454953704774,4.910485673917551,150,3,1,4,2.0,1.5,2.0,0.0,25.0,0.0,1125,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15609809,74190516,52.38337326718565,4.872068657852147,99,2,1,2,1.0,1.0,1.0,200.0,35.0,0.0,1125,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
15610200,14874061,52.36257195595125,4.865806729231796,95,3,16,3,1.0,1.0,2.0,0.0,35.0,200.0,1125,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15611604,92332033,52.346351322069474,4.8697995504196605,320,1,2,4,3.0,1.5,3.0,0.0,55.0,40.0,1125,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
15611671,56476853,52.37992113575932,4.8766059253664205,95,7,1,2,1.0,1.0,1.0,250.0,25.0,25.0,30,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
15616455,52033106,52.393632283844205,4.916032404233028,110,3,1,4,2.0,1.0,2.0,0.0,30.0,0.0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15616580,100683369,52.32649086810899,4.878287136258743,200,2,1,4,3.0,1.0,4.0,350.0,50.0,50.0,31,14,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
15626210,13448536,52.372411664991205,4.906918902883135,130,1,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15626614,60409350,52.371640522993395,4.901265392560437,1000,1,1,4,1.0,1.0,4.0,0.0,0.0,0.0,1,28,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
15626831,10783651,52.37724952179781,4.939568667103257,119,2,2,2,1.0,1.0,1.0,0.0,35.0,0.0,1125,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
15628281,100749906,52.386573073882296,4.920789088980524,100,4,1,2,1.0,1.0,1.0,250.0,0.0,0.0,1125,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15628462,14408672,52.36761275749868,4.839826364306949,250,1,3,2,1.0,1.0,1.0,100.0,0.0,0.0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
15628664,100755208,52.37658185519477,4.878383618048467,129,2,1,2,0.0,1.0,1.0,200.0,35.0,0.0,1125,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15628991,36563209,52.36118200200506,4.938938878900503,120,7,1,4,2.0,1.0,4.0,0.0,35.0,0.0,1125,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
15630004,11860663,52.35252847818919,4.847480297162728,120,3,1,2,1.0,1.0,1.0,100.0,30.0,0.0,1125,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
15630976,37995170,52.37293236235246,4.853176165152784,81,5,1,2,1.0,1.0,1.0,0.0,35.0,0.0,1125,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15631465,8625249,52.360224684073216,4.9783310873186375,225,4,1,4,4.0,1.0,4.0,500.0,75.0,25.0,1125,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15637415,24967625,52.35784213020057,4.8763171535015655,175,2,1,4,1.0,1.0,2.0,100.0,35.0,0.0,31,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
15638310,6862782,52.38824873284121,4.8804493187134526,189,2,1,2,1.0,1.0,1.0,0.0,30.0,0.0,30,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
15638911,32985070,52.36567140009176,4.875369263594068,300,3,1,2,1.0,1.0,1.0,300.0,40.0,0.0,7,8,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15639074,27392576,52.352161914102346,4.8898267717406325,150,2,1,2,1.0,1.0,1.0,0.0,30.0,0.0,1125,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15641922,100881539,52.355471421157944,4.813276283430811,78,2,1,2,1.0,1.5,1.0,0.0,30.0,0.0,1124,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15641988,9521903,52.354920970574454,4.889021852196948,250,1,1,2,2.0,1.0,2.0,0.0,15.0,0.0,1125,28,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15642871,100913405,52.35212054761647,4.889753545072249,103,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15643971,10498206,52.3568712105653,4.925218533132027,190,2,1,4,2.0,1.0,4.0,300.0,35.0,0.0,1125,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15645217,38825821,52.37856761990085,4.892146033770311,150,2,1,2,1.0,1.0,1.0,250.0,45.0,0.0,1125,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15651912,97204642,52.38134577165793,4.889018728265405,169,3,2,2,1.0,1.0,1.0,100.0,25.0,0.0,14,3,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
15652115,97204642,52.38080983925693,4.888645699688392,149,3,2,2,1.0,1.0,1.0,100.0,25.0,0.0,14,4,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
15652360,101015694,52.35481750738003,4.878837918851056,115,3,2,4,1.0,1.5,2.0,500.0,50.0,55.0,1125,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
15653120,101015694,52.355687052047145,4.87933608403106,115,3,2,4,1.0,1.5,2.0,500.0,50.0,45.0,1125,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
15653509,33180205,52.35243410764106,4.854745647568928,115,2,1,2,1.0,1.0,1.0,0.0,25.0,0.0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
15653533,101026697,52.38193004206581,4.8887812254011935,100,3,1,2,1.0,1.0,2.0,0.0,45.0,0.0,1125,6,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15654362,9134603,52.38159261795531,4.873491655001051,125,3,1,2,1.0,1.0,1.0,500.0,25.0,0.0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
15655124,101043391,52.373831238202655,4.874558545531456,125,2,1,2,1.0,1.0,1.0,150.0,24.0,0.0,4,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
15655489,30640525,52.35196441593904,4.915524958149708,130,3,1,2,1.0,1.0,1.0,0.0,50.0,0.0,1125,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15658599,6029168,52.37167834198322,4.861604515386794,130,10,1,3,2.0,1.0,2.0,500.0,45.0,60.0,21,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15659190,92332033,52.34654088524871,4.868880189621788,75,1,2,3,1.0,1.5,2.0,0.0,35.0,35.0,1125,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
15659592,60887477,52.35523696863567,4.895447351501726,140,1,1,2,1.0,1.0,1.0,500.0,15.0,10.0,1,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15659800,101093259,52.353749818613785,4.885730727246697,100,3,1,2,1.0,1.5,1.0,250.0,35.0,0.0,30,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
15667547,12330431,52.361373337012346,4.933209003041073,84,3,1,2,1.0,1.0,1.0,0.0,40.0,0.0,250,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15668614,37920935,52.357560003331216,4.788377487809216,75,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15668884,669178,52.36400636687735,4.926287751103245,79,2,17,2,1.0,1.0,1.0,100.0,40.0,0.0,1125,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15669525,7809021,52.38205071597047,4.883030424067169,80,4,1,2,1.0,1.0,1.0,0.0,25.0,0.0,30,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15669848,13737956,52.35843486835991,4.903377969297601,385,7,1,4,4.0,2.0,4.0,0.0,0.0,0.0,1125,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15670095,101182290,52.39947595897814,4.905126242220039,75,1,3,2,0.0,1.0,1.0,0.0,45.0,0.0,1125,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15670208,96803268,52.35879245871674,4.995613229951778,149,2,1,4,2.0,2.0,2.0,200.0,65.0,0.0,1125,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
15672226,20247342,52.349368594188135,5.005898496534998,130,2,1,3,2.0,1.0,2.0,0.0,15.0,32.0,1124,0,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
15674012,39113987,52.37331577203029,4.84776896230784,70,2,8,2,1.0,1.5,1.0,150.0,45.0,0.0,1125,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15678365,15648289,52.38388485935597,4.879366367055618,150,3,1,2,1.0,1.0,2.0,200.0,50.0,30.0,1125,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
15693863,101182290,52.39997429933944,4.90465836911065,70,1,3,2,0.0,1.0,1.0,0.0,45.0,0.0,1125,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15695883,101322995,52.35652222393516,4.907360822343471,115,2,1,2,1.0,1.0,1.0,150.0,45.0,0.0,1125,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15697256,101338898,52.41288428381047,4.8922646490473625,90,2,1,2,2.0,1.0,2.0,300.0,50.0,0.0,1125,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
15702938,14374938,52.36856432068232,4.857023147446512,150,2,1,2,1.0,1.5,1.0,0.0,27.0,0.0,1125,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15703203,18655618,52.35286818802352,4.998729105604609,160,3,1,4,2.0,1.5,2.0,300.0,70.0,0.0,12,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15709596,87871054,52.36492068958153,4.859408996287182,79,3,5,2,1.0,1.0,1.0,100.0,40.0,0.0,1125,8,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15710402,62521681,52.37946039819288,4.892717796043802,180,2,1,2,1.0,2.5,1.0,0.0,0.0,0.0,5,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
15710694,57848864,52.36201893736332,4.863598588971153,45,2,1,2,1.0,1.5,1.0,0.0,0.0,0.0,1125,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
15711404,12252142,52.370450992232286,4.862327018887614,120,2,1,2,1.0,1.0,1.0,150.0,35.0,0.0,1125,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15713326,4773994,52.373686393674184,4.846148948242789,100,1,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15713489,38949022,52.36444851902057,4.88138867277281,88,1,1,2,1.0,1.0,1.0,100.0,35.0,40.0,60,17,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15722863,24221556,52.35578470138961,4.915780676400662,140,2,2,4,1.0,1.0,2.0,250.0,45.0,25.0,1125,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15723113,97762453,52.36241762407293,4.8871605435407535,207,1,1,4,2.0,1.0,2.0,0.0,55.0,0.0,1125,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15724417,101592150,52.388475853961204,4.9465307188692575,130,2,1,4,3.0,2.0,3.0,400.0,60.0,25.0,1125,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
15726043,101606374,52.36113765909746,4.9302178110932005,90,2,1,4,2.0,1.0,2.0,100.0,55.0,10.0,365,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15726563,100626720,52.352966122854106,4.937451314714568,340,1,1,4,3.0,1.0,4.0,300.0,50.0,9.0,1125,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
15726642,36029200,52.36835118330463,4.861399153125164,50,1,2,2,1.0,1.0,1.0,0.0,0.0,20.0,40,20,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
